"","Mock1","Mock2","Mock3","Control1","Control2","Control3","GW-Treated1","GW-Treated2","GW-Treated3"
"NUMB",118.789383161212,118.581355832098,116.090519852695,115.869425853605,98.4273338012705,102.569544135759,138.286500583648,130.789452159614,131.150738359694
"NUMBL",19.1895649712634,16.9117705465241,22.7277672999282,17.5039713226713,16.9309511588719,17.1557600511768,12.5259511398232,12.9073055149646,12.6736326970823
"NUP107",43.4919206096107,45.8939028164497,46.8470305569949,42.9018904967435,51.880162266635,45.1890020071422,34.6432020095681,35.4950901661526,36.3120936826515
"NUP133",56.9710960046504,52.6586110350594,54.7984360263576,47.0204719844308,59.387770578673,51.9052995590923,49.6743433773559,49.0202986047059,48.0601239917446
"NUP153",87.5150402495679,83.8956460445215,87.5317218752338,88.5495019852785,103.242558442785,102.277531198718,82.098662613584,79.7094771429461,77.3233994889402
"NUP153-AS1",1.26159769707268,1.59169605143756,1.72280451836191,1.44150352069058,1.24263861716491,1.60607115372719,1.00207609118585,1.02983820598122,1.13920293906358
"NUP155",43.0935213368509,46.2918268293091,42.5400192610901,43.2451056207174,54.8832055914502,48.1821346118156,33.1400878727893,36.73089601333,38.4480991933957
"NUP160",76.0278612183272,73.4833010413675,77.4599416140411,79.9004808611351,93.5085559416594,92.2760881050529,80.3808178858368,82.8676476412885,88.6442286958845
"NUP188",84.0622465523163,80.5132919352167,88.9232178323722,78.1157622164705,85.6902879753302,77.6024380187273,63.6318317903018,66.5962039867853,67.8537750579742
"NUP205",105.708607038932,111.28608226301,117.084445536365,113.672849060172,139.17552512247,127.244637315749,80.0945104312123,97.0107590034305,105.80347296553
"NUP210",45.6831166097896,54.2503070864969,59.5030175957305,44.5493230918184,66.325836191177,41.9768596996878,30.7064745084808,33.5727255149876,45.2121166440857
"NUP214",67.1966773388184,65.32585877775,80.7730272262755,69.9472422658906,77.6649135728068,73.295247197368,70.5747875649466,70.0976538871214,84.7994187765449
"NUP35",11.553578910034,9.81545898386497,10.4030888224161,9.8845955704497,13.2548119164257,10.6584722020077,6.65664832002032,11.2595643853946,8.04562075713651
"NUP37",17.5959678802242,18.2381839227221,19.4146816876938,15.3760375540329,18.6913558665222,16.3527244743132,14.8164107768194,13.0446172757621,15.2368393099753
"NUP42",20.0527633955762,20.1614833182091,18.950849701981,21.2793376863848,21.9532822365801,17.7397859252594,20.4709830056539,20.5967641196243,18.7256483108575
"NUP43",37.3167318818339,36.0121231637749,32.0706687264293,30.7520751080657,38.0040310416268,33.9465039310519,29.2033603717021,28.2862227242841,30.0464775178018
"NUP50",87.9134395223277,91.3235609512301,93.7603228262345,92.5307974233763,101.482153735134,96.2182627551106,98.5613412544944,86.3004416612259,92.5602387989155
"NUP50-DT",7.63598606122937,8.6216869452868,7.09000321018169,9.54138044647575,7.14517204869823,7.44632989455332,10.808106412076,12.4267143521733,9.3984242472745
"NUP54",34.0631378209623,35.8794818261551,32.136930438674,37.1358764139812,38.4700205230637,39.8597659061384,28.5591685987969,32.7488549502027,31.6128815590142
"NUP58",66.8646779448519,64.9942554337005,62.6173180712308,73.37939350563,74.8689766841858,79.1355059381941,69.5727114737608,63.9186246512341,62.0865601789649
"NUP62",52.1903047315329,62.2087873436847,63.6775054671458,59.033001323519,64.7207613106724,61.5417264814554,48.600690422514,52.247124983447,58.4553508106997
"NUP62CL",1.85919660621237,1.65801672024746,2.12037479183004,1.44150352069058,2.89949010671812,2.33610349633045,2.8630745462453,2.47161169435492,2.77680716396747
"NUP85",37.6487312758004,37.6038192152124,39.9558124835473,37.7536636371343,39.8162123583256,32.9974618856677,27.4855156439549,30.6891785382402,29.1920753135041
"NUP88",50.9287070344602,44.1695654273924,47.4433859671971,48.5306185299162,49.5502148594508,48.6931572516379,54.3984163786607,47.7158368771297,50.5521304209462
"NUP93",54.9790996408514,52.8575730414891,63.8762906038799,52.1686988440401,64.7725379197209,53.8763868841211,37.291545964845,40.7815929568561,48.3449247265105
"NUP98",154.711717588386,154.261875651824,167.774655403552,173.941424829997,171.794788823049,185.282208552709,152.100835269282,147.816110498504,151.371590528073
"NUS1",37.9143307909736,36.2110851702045,30.9442196182696,37.5477345627499,37.7451479963841,38.9107238607541,31.7801274633228,29.7279962126578,33.7488870697584
"NUS1P1",1.59359709103917,2.38754407715634,2.45168335305348,2.88300704138116,2.07106436194152,2.84712613615274,2.4336133643085,2.40295581395617,2.06480532705273
"NUS1P2",0.398399272759793,0.596886019289086,0.795140546936264,1.02964537192184,1.34619183526199,1.60607115372719,0.28630745462453,0.617902923588729,0.427201102148841
"NUSAP1",31.2079430328505,31.5023176847018,33.0645944100997,27.5944959675054,58.3522383977022,31.5373972004611,9.37656913895336,11.6028437873884,15.4504398610497
"NUTF2",142.693339526799,145.971792050586,135.24015469141,147.102002135234,137.208013978625,130.821795794505,110.228370030444,114.380696744314,123.745919255781
"NUTM2A-AS1",16.002370789185,13.3304544307896,16.2341194999487,13.385389834984,15.3258762783672,13.3595918696398,18.5384076869383,15.3789172093195,15.7352405958156
"NUTM2B-AS1",4.64799151553092,4.97405016074238,5.49972211630916,6.5897303802998,5.79898021343624,5.32923610100385,5.08195731958541,4.80591162791234,5.9096152463923
"NUTM2D",1.65999696983247,1.65801672024746,1.25897253264909,1.51014654548537,1.24263861716491,0.87603881112392,1.64626786409105,1.64774112956995,1.49520385752094
"NVL",21.5799606078221,21.0236520127378,24.7818803795136,23.9564156533816,25.215208606638,21.8279670438377,20.8288673239346,20.3907964784281,20.3632525357614
"NXF1",75.6294619455674,74.4117904047061,84.08611283851,79.6259087619559,78.1309030542437,87.3118681753507,90.8310399796321,85.1332916944472,80.9546088572054
"NXN",78.219057218506,73.8812250542269,94.6879867976602,77.7039040677018,89.1075441725337,80.887583560442,55.0426081515659,49.3635780066996,66.5721717515277
"NXPE1",11.2215795160675,6.23414286813045,7.95140546936264,10.0905246448341,6.93806561250408,13.2865886353795,5.08195731958541,11.0535967441984,7.2624187365303
"NXPE3",12.9479763646933,10.2797036655343,11.7283230673099,9.8845955704497,12.5817159987947,13.8706145094621,8.51764677507977,9.40585561462844,9.25602387989156
"NXPH3",0.730398666726287,0.729527356908883,1.12644910815971,2.12793376863848,0.880202353825144,1.67907438798751,0.787345500217457,0.411935282392486,0.925602387989156
"NXPH4",2.12479612138556,2.91810942763553,2.45168335305348,1.51014654548537,2.69238367052397,1.82508085650817,2.50519022796464,2.33429993355742,1.63760422490389
"NXT1",15.2055722436654,12.9325304179302,11.1982293693524,14.346392182111,15.2223230602701,17.7397859252594,12.95541232176,13.3878966777558,12.7448328807738
"NXT2",8.89758375830204,8.82064895171649,5.83103067753261,10.0905246448341,10.199991982562,10.731475436268,7.15768636561325,8.71929681064096,8.97122314512566
"NYAP1",2.39039563655876,2.65282675239594,3.71065588570257,3.84400938850822,3.31370297910643,3.65016171301633,2.50519022796464,2.95220285714615,2.34960606181863
"NYNRIN",92.5614310378586,113.938909015406,119.072296903706,113.398276960992,95.579620303601,121.623388277704,62.4150251081475,95.2257061130631,96.0490477997978
"OAF",27.6887494568056,31.8339210287513,27.8299191427693,27.9377110914794,26.4578472238029,17.8127891595197,36.0747392826908,34.1906284385764,36.5968944174174
"OARD1",34.4615370937221,34.3541064435274,30.3478642080674,29.1046425129908,31.8943911738993,26.7921869735399,36.5042004646276,34.4652519601714,33.2504857839181
"OAS1",35.1919357604484,50.934273646002,22.1976736019707,367.377468701714,78.5968925356805,293.253992023732,541.049512376705,593.392774286376,725.885872734572
"OAS2",0.132799757586598,0.994810032148477,0.265046848978755,175.451571375482,22.3674951089684,165.936351473723,277.002462349233,211.528767508542,465.506800974854
"OAS3",43.9567197611638,67.7797235237162,28.6250596897055,624.788811682175,131.098374110898,463.716544021595,743.325729068936,715.668897276546,994.951366904651
"OASL",0.59759890913969,1.45905471381777,0.132523424489377,77.9784761668809,9.4233428468339,53.6573771813401,121.251207033488,119.186608372226,206.978933991113
"OAT",105.575807281345,96.6955351248319,87.3329367384997,81.0674122826465,97.0811419660086,79.7195318122767,98.9908024364312,85.7511946180359,82.8770138168752
"OAZ1",403.844062820844,366.686977849928,388.558680602855,376.095132850652,331.577404346837,334.135803209515,460.239233308932,416.466570498804,415.809072758205
"OAZ2",63.4782841263937,64.5963314208411,64.6051694385715,59.5821455218773,67.3613683721478,61.3957200129347,53.2531865601626,45.5875045847685,47.1345216037555
"OAZ3",1.65999696983247,1.32641337619797,0.861402259180953,1.44150352069058,1.19086200811637,1.0950485139049,1.57469100043491,1.71639700996869,0.996802571680629
"OBI1",23.9039563655876,26.1966641799099,22.992814148907,26.427564545994,27.1827197504824,26.0621546309366,20.9004441875907,25.2653639867392,22.4280578628142
"OBSCN",60.888688853455,73.4169803725576,77.5924650385305,65.4854456542292,67.1024853269051,60.4466779675505,62.6297556991159,60.0738953489043,67.212973404751
"OBSCN-AS1",2.45679551535206,1.98962006429695,3.31308561223444,2.608434942202,1.55329827145614,2.11709379354947,2.57676709162077,3.50144990033613,2.91920753135041
"OBSL1",165.136498558934,174.622320976463,208.525608434035,171.538918962179,163.61408459338,174.477729882181,145.086302630981,137.929663721084,167.106831123888
"OCA2",5.7103895762237,3.44867477811472,6.29486266324543,7.75666180181122,3.8314690695918,9.8554366251441,11.0228370030444,11.6714996677871,19.5800505151552
"OCEL1",23.5719569716211,24.6712887972822,22.1976736019707,24.2996307773555,18.7949090846193,19.7838764845485,22.9761732336185,23.960902259163,25.6320661289305
"OCIAD1",138.510147162821,124.749178031419,110.855844585364,129.254815688589,124.729851197928,129.58074081208,147.591492858945,128.523808106456,136.063551034406
"OCIAD2",89.9054358861266,79.5848025718781,76.5985393548601,77.7039040677018,64.5136548744782,68.1120175648848,81.3113171133665,72.0886744186851,77.5370000400146
"OCLN",78.3518569760926,80.5796126040266,82.164523183414,86.8334263654088,70.9339543964969,78.6974865326322,134.206619355248,120.216446578207,124.386720909004
"OCRL",75.4966621879808,76.6666931442426,78.5201290099561,71.4573888113759,69.0699964707496,75.2663345223968,80.523971613149,77.6498007309837,72.3393866305371
"ODAD1",0.929598303106184,0.729527356908883,1.72280451836191,1.64743259507495,0.931978962873682,0.730032342603267,0,0.823870564784973,0.284800734765894
"ODAD3",0.796798545519586,1.32641337619797,1.98785136734066,1.51014654548537,1.0873087900193,2.11709379354947,1.35996040946652,1.09849408637996,0.925602387989156
"ODAD4",1.19519781827938,1.32641337619797,1.06018739591502,1.37286049589579,1.39796844431052,1.46006468520653,1.64626786409105,0.89252644518372,1.99360514336126
"ODAPH",8.63198424312885,17.1107325529538,15.9028109387253,12.3557444630621,7.04161883060115,13.8706145094621,1.14522981849812,0.343279401993739,0.427201102148841
"ODC1",307.1658392978,246.845529310442,332.700057180582,295.370935691979,338.463693350292,310.70176501195,404.910317702741,294.121791628235,319.40402403995
"ODC1-DT",0.663998787932988,1.06113070095838,0.861402259180953,0.961002347127054,0.931978962873682,0.949042045384247,1.00207609118585,1.64774112956995,1.63760422490389
"ODF2",49.2023101858344,46.9550335174081,55.3285297243151,43.382391670307,57.7309190891198,46.3570537553074,30.0622827355756,31.8563285050189,34.0336878045243
"ODF2L",36.1879339423479,34.5530684499571,29.4864619488865,29.9283588105283,34.2243385810836,33.4354812912296,28.1297074168601,26.8444492359104,26.8424692516855
"ODR4",41.765523760985,39.2618359354599,31.6730984529612,35.0765856701375,36.9684988606561,36.7936300672046,43.1608487846479,41.6741194020399,42.7201102148841
"OFD1",42.3631226701247,40.7872113180875,47.3108625427077,50.3153371745807,42.9228089012379,50.4452348738857,60.6971803804003,55.6112631229857,56.4617456673385
"OGA",182.400467045192,189.6107921275,190.171114142257,192.337755475,181.994780805611,202.729981540927,233.054268064367,231.438972824179,232.468599752661
"OGDH",198.27003807679,212.159819522865,220.982810336037,214.852667607691,174.746055538815,199.590842467733,236.561534383518,235.146390365711,239.731018489191
"OGDHL",5.37839018225721,8.88696962052639,7.6200969081392,6.17787223153106,5.3329907319994,5.18322963248319,3.72199691011889,4.53128810631735,3.70240955195662
"OGFOD1",49.4015098222143,51.3321976588614,50.4251630182081,48.3246894555319,49.6019914684993,46.2110472867868,47.527037467672,44.7636340199835,50.0537291351059
"OGFOD2",1.12879793948608,1.39273404500787,1.59028109387253,1.9906477190489,2.01928775289298,1.38706145094621,1.35996040946652,1.4417734883737,1.78000459228684
"OGFOD3",31.4735425480236,35.8131611573452,36.7752502958022,34.1842263478052,34.3796684082292,37.9616818153699,35.0726631915049,29.384716810664,36.3120936826515
"OGFR",63.6110838839803,62.6067113565441,59.9005878691986,154.652734862661,68.34512394407,127.536650252791,211.223324649247,185.096253555024,209.114939501858
"OGFRL1",94.885426795624,92.7826156650479,85.0800385221803,98.2281684813439,84.6029791853109,106.511718785817,87.53850425145,66.939483388779,84.0162167559387
"OGFRP1",1.59359709103917,1.85697872667716,1.45775766938315,1.44150352069058,1.65685148955321,1.16805174816523,0.930499227529722,0.961182325582468,1.352803490138
"OGG1",24.7671547899005,21.6868587008368,23.3903844223751,20.3869783640525,24.4903360799584,21.2439411697551,26.5550164164252,26.0892345515241,25.7744664963134
"OGT",167.991693347046,168.852422790001,163.268858970913,157.810314003221,164.804946601496,155.715898677277,265.192279845971,303.18436784087,252.048650267816
"OIP5",3.98399272759793,3.97924012859391,5.23467526733041,3.36350821494469,6.16141647677601,3.50415524449568,1.50311413677878,1.92236465116494,2.06480532705273
"OIP5-AS1",87.5814401283612,90.5940335943213,76.1347073691473,73.5166795552196,92.6801301968828,76.9454089103843,82.5997006591769,84.3780770100609,70.3457814871758
"OLA1",90.9014340680261,83.3650806940423,72.7553600446682,93.0112985969399,91.1268319254267,87.3118681753507,86.0353901146712,82.181088837301,76.8249982030999
"OLAH",0.59759890913969,0.729527356908883,0.596355410202198,1.02964537192184,0.258883045242689,1.0950485139049,1.00207609118585,0.823870564784973,1.13920293906358
"OLFM2",16.3343701831515,17.641297903433,16.7642131979062,12.2871014382673,17.9664833398427,12.9945756983381,13.3132966400406,11.5341879069896,14.8096382078265
"OLFM4",281.137086810827,141.461986571513,121.789027105738,133.85389834984,149.116634059789,168.783477609875,71.290556201508,90.4884503655495,72.1969862631541
"OLFML2A",30.8095437600907,30.7727903277929,42.0761872753773,37.6163775875447,30.5481993386374,47.7441152062536,16.6058323682227,23.411655215973,23.6384609855692
"OLFML2B",0.995998181899483,0.663206688098984,1.1927108204044,0.343215123973948,1.24263861716491,0.949042045384247,0.357884318280662,0,0.712001836914735
"OLFML3",30.3447446085376,25.7987401670505,22.992814148907,18.0531155210297,16.2578552412409,40.005772374659,19.7552143690926,20.5967641196243,23.2824600671118
"OLMALINC",6.57358800053658,7.09631156265913,7.15626492242638,5.76601408276232,8.28425744776606,5.54824580378483,5.08195731958541,7.14021156146976,6.05201561377525
"OLR1",4.97999090949741,2.38754407715634,3.90944102243663,2.67707796699679,3.0030433248152,2.04409055928915,1.78942159140331,0.823870564784973,1.0680027553721
"OMA1",7.17118690967627,8.88696962052639,7.6200969081392,8.16851995057996,8.02537440252337,7.22732019177234,6.65664832002032,9.54316737542593,6.83521763438146
"ONECUT1",16.666369577118,19.7635593053497,17.7581388815766,17.298042248287,15.4294294964643,15.1846727261479,9.51972286626562,10.4356938206097,6.33681634854114
